time,apple_value,apple_volume,microsoft_value,microsoft_volume,walmart_value,walmart_volume,McDonalds_value,McDonalds_volume,tesla_value,tesla_volume,meta_value,meta_volume,bilibili_value,bilibili_volume,intel_value,intel_volume,amazon_value,amazon_volume,nvidia_value,nvidia_volume,IBM_value,IBM_volume,shopify_value,shopify_volume,telus_value,telus_volume,honda_value,honda_volume,general-motors_value,general-motors_volume,toyota_value,toyota_volume,ford_value,ford_volume,sony_value,sony_volume,dell_value,dell_volume,netflix_value,netflix_volume,alphabet_value,alphabet_volume,spotify_value,spotify_volume,roku_value,roku_volume,disney_value,disney_volume,paramount_value,paramount_volume,door-dash_value,door-dash_volume,zoom_value,zoom_volume,black-rock_value,black-rock_volume,shell_value,shell_volume,general-electric_value,general-electric_volume,phizer_value,phizer_volume,costco_value,costco_volume,boeing_value,boeing_volume,target_value,target_volume,snap_value,snap_volume,pintrest_value,pintrest_volume,warner-bros_value,warner-bros_volume,best-buy_value,best-buy_volume,cloudflare_value,cloudflare_volume,datadog_value,datadog_volume,crowdstrike-holdings_value,crowdstrike-holdings_volume,snowflake_value,snowflake_volume,gitlab_value,gitlab_volume,zscaler_value,zscaler_volume,fastly_value,fastly_volume,okta_value,okta_volume,duolingo_value,duolingo_volume,nike_value,nike_volume,visa_value,visa_volume,mastercard_value,mastercard_volume,paypal_value,paypal_volume,saleforce_value,saleforce_volume,american-express_value,american-express_volume,adobe_value,adobe_volume,caterpiller_value,caterpiller_volume,servicenow_value,servicenow_volume,workday_value,workday_volume,autodesk_value,autodesk_volume,atlassian_value,atlassian_volume,hasbro_value,hasbro_volume,mattel_value,mattel_volume,bp_value,bp_volume,exxon-mobile_value,exxon-mobile_volume,J-and-J_value,J-and-J_volume,chevron_value,chevron_volume,suncor_value,suncor_volume,amgen_value,amgen_volume,biogen_value,biogen_volume,regeneron-pharmaceuticals_value,regeneron-pharmaceuticals_volume,vertex-pharmaceuticals_value,vertex-pharmaceuticals_volume,madrigal-pharmaceuticals_value,madrigal-pharmaceuticals_volume,biomarin-pharmaceuticals_value,biomarin-pharmaceuticals_volume,incyte_value,incyte_volume,exelixis_value,exelixis_volume,new-york-times_value,new-york-times_volume
09.01.2021,141.500000,1797835100,281.920013,502918700,46.459999,453765600,241.110001,55922700,258.493347,1170513900,339.390015,338121800,66.169998,96150900,53.279999,413346700,164.251999,1250554000,207.160004,499898600,132.820267,80160627,135.578003,166559000,21.959999,26520000,30.670000,14303200,52.709999,332637600,177.750000,4805500,14.160000,1411980700,110.580002,12586700,52.731880,122330933,610.340027,82317500,133.265503,505198000,225.339996,25593500,313.350006,82477700,169.169998,183753100,39.509998,192358500,205.979996,73483700,261.500000,106413700,838.659973,10935400,44.570000,118708088,80.429352,271028475,43.009998,544666400,449.350006,39310500,219.940002,194135500,228.770004,56723000,73.870003,346511900,50.950001,145188500,25.379999,117981500,105.709999,49211500,112.650002,67647200,141.350006,56462000,245.779999,75809300,302.429993,92369200,,,262.220001,46490800,40.439999,52141100,237.339996,35202300,166.360001,5666100,145.229996,171235500,222.750000,175607200,347.679993,86582600,260.209991,118288800,271.220001,131289200,167.529999,77243700,575.719971,52671900,191.970001,77956500,622.270020,21325900,249.889999,31444100,285.170013,36261700,391.420013,22966500,89.220001,12414600,18.559999,55051200,27.330000,231820200,58.820000,482908500,161.500000,132028700,101.449997,250488400,20.740000,160532200,212.649994,53851000,282.989990,22807200,605.179993,14685300,181.389999,28332700,79.790001,2279100,77.290001,26144600,68.779999,35647700,21.139999,38912300,49.270000,32932100
10.01.2021,149.800003,1565079200,331.619995,516515800,49.806667,413998800,245.550003,57991500,371.333344,1586803800,323.570007,588382500,73.300003,70537600,49.000000,672042200,168.621506,1273466000,255.669998,497107800,119.598473,150725359,146.673004,217684000,22.950001,16529500,29.580000,16893200,54.430000,402164700,176.570007,4719900,17.080000,1668673100,115.790001,12993000,55.747593,116876575,690.309998,98576300,148.270493,496572000,289.399994,25498500,304.899994,68108800,169.070007,181076800,36.220001,193352100,194.800003,33183600,274.649994,63760600,943.460022,11565000,45.919998,145422354,81.865730,175708495,43.740002,471555700,491.540009,35620200,207.029999,171554300,259.619995,58000200,52.580002,644157100,44.639999,369202200,23.440001,118451600,122.239998,41882500,194.720001,100769900,167.050003,50649100,281.799988,53436900,353.839996,45361800,,,318.859985,30875200,50.610001,64070800,247.179993,26175800,173.690002,4366200,167.289993,132971400,211.770004,170233200,335.519989,89789300,232.589996,250443900,299.690002,90870800,173.779999,71472800,650.359985,44398000,204.009995,72026300,697.760010,23604400,289.980011,26312000,317.609985,20551100,458.130005,20442500,95.760002,21783500,21.809999,78831400,28.790001,223150100,64.470001,435214600,162.880005,136327000,114.489998,211811800,26.299999,171383600,206.970001,53321500,266.679993,22854600,639.940002,17496100,184.929993,32016500,77.750000,2049300,79.230003,30200300,66.980003,33555300,21.510000,29641200,54.590000,25265500
11.01.2021,165.300003,1691029000,330.589996,509885200,46.876667,534258600,244.600006,51361500,381.586670,1947334500,324.459991,441125000,66.010002,98841000,49.200001,617076700,175.353500,1515990000,326.760010,1081117000,117.099998,120104799,152.179001,225941000,22.860001,19013100,27.370001,23737800,57.869999,399609500,177.850006,4446000,19.190001,2282540600,121.849998,11351400,56.470001,138397202,641.900024,64530200,142.451996,443172000,238.500000,30379200,227.610001,95569200,144.899994,349411000,30.950001,254986700,178.770004,93608300,211.410004,113944300,904.609985,10725700,42.040001,99897504,74.153008,213972094,53.730000,1010245500,539.380005,42982700,197.850006,222628900,243.839996,82696700,47.610001,382585500,40.060001,218617500,23.270000,143628900,106.860001,72982900,188.240005,69081500,178.289993,71552000,217.139999,81789700,340.149994,59006500,96.540001,9875100,346.970001,38433700,40.759998,68743700,215.229996,27848300,110.190002,9966700,169.240005,117595600,193.770004,303953900,314.920013,133119000,184.889999,434862600,284.959991,99291500,152.300003,82687000,669.849976,43332600,193.350006,71055500,647.700012,20588700,274.230011,39493000,254.190002,38976100,376.320007,18565200,96.910004,14018700,21.209999,50771000,25.959999,213302300,59.840000,416061500,155.929993,164263300,112.870003,225299300,24.350000,156830100,198.880005,64392700,235.740005,25904600,636.530029,16082600,186.940002,42194600,82.709999,2499500,86.290001,35915600,67.720001,51336500,16.790001,45495000,47.500000,28271100
12.01.2021,177.570007,2444766700,336.320007,625674800,48.230000,716247600,268.070007,58776500,352.260010,1530167700,336.350006,438246900,46.400002,142821700,51.500000,714651800,166.716995,1287634000,294.109985,1105850500,133.660004,113968900,137.738998,229470000,23.570000,20201700,28.450001,19008500,58.630001,380185400,185.300003,5468000,20.770000,1850449400,126.400002,11835300,56.169998,84858000,602.440002,59975300,144.679504,479260000,234.029999,26413200,228.199997,156207300,154.889999,250556100,30.180000,329416800,148.899994,70335300,183.910004,100068900,915.559998,10656000,43.400002,97655024,73.747070,161925833,59.049999,1064029400,567.700012,60742500,201.320007,212678500,231.440002,87440900,47.029999,366854000,36.349998,211470200,23.540001,136688700,101.599998,72865100,131.500000,99464500,178.110001,87437400,204.750000,89359200,338.750000,84278200,87.000000,25819700,321.329987,66990400,35.450001,61773500,224.169998,41637900,106.110001,10118100,166.669998,123481200,216.710007,189052700,359.320007,90416600,188.580002,276431400,254.130005,149738000,163.600006,83519900,567.059998,84153000,206.740005,57745000,649.109985,27402100,273.179993,31542200,281.190002,34092900,381.290009,32424700,101.779999,15703100,21.559999,70426200,26.629999,238098700,61.189999,433112300,171.070007,167972300,117.349998,221103300,25.030001,138221200,224.970001,64541000,239.919998,36739000,631.520020,16068000,219.600006,44816100,84.739998,4343600,88.349998,23648000,73.400002,57498800,18.280001,41495800,48.299999,20418800
01.01.2022,174.779999,2108446000,310.980011,947531400,46.603333,497216100,259.450012,64879700,312.239990,1916006400,313.260010,427237300,35.290001,135708100,48.820000,890542800,149.573502,1524654000,244.860001,1068216400,133.570007,146976800,96.424004,518355000,23.530001,23417100,29.549999,24637900,52.730000,470897500,198.449997,8857000,20.299999,2907578400,111.660004,27840300,56.810001,93603600,427.140015,241662000,135.698502,615510000,196.259995,39915500,164.050003,118547800,142.970001,269830300,33.450001,324043200,113.489998,97487300,154.279999,84794600,822.940002,16809100,51.400002,109350161,73.754883,184460928,52.689999,778212000,505.130005,57966700,200.240005,219087100,220.429993,85086200,32.540001,517728400,29.559999,254194900,27.910000,228635500,99.279999,65077300,96.400002,126482000,146.110001,93035400,180.639999,106770000,275.899994,82132500,64.010002,22560400,257.109985,56209700,28.660000,59952900,197.889999,47420400,100.010002,7051900,148.070007,131502000,226.169998,224953600,386.380005,115507500,171.940002,285485800,232.630005,162490700,179.820007,95135700,534.299988,84110900,201.559998,89950100,585.780029,52343500,253.009995,50926400,249.789993,35572000,324.339996,58692300,92.480003,23010700,20.920000,72117600,30.920000,302114700,75.959999,608287500,172.289993,165534400,131.330002,300811900,28.570000,169761900,227.139999,56353400,226.000000,39593500,608.590027,16068300,243.050003,38678100,57.580002,5168200,88.629997,28436200,74.330002,39002700,18.100000,44830700,40.029999,30847900
02.01.2022,165.119995,1627516300,298.790009,697050600,45.053333,487764300,244.770004,58076100,290.143341,1391126700,211.029999,1128039600,31.610001,82388300,47.700001,756814900,153.563004,1689604000,243.850006,1064427000,122.510002,98534100,69.426003,558404000,25.240000,38916500,30.559999,22804400,46.720001,384992400,182.949997,5030800,17.559999,1826127200,102.529999,15628200,50.959999,76672600,394.519989,151010700,134.891006,732650000,156.190002,65053200,139.529999,232263400,148.460007,251467500,30.610001,302843800,104.949997,151700000,132.600006,80642000,743.890015,16275400,52.389999,87679303,74.558937,170742184,46.939999,634804800,519.250000,41865600,205.339996,167301100,199.770004,78236200,39.939999,1151461000,26.750000,341131600,28.049999,181783600,96.639999,46697300,116.419998,124283500,161.110001,101168700,195.210007,72139600,265.660004,72541000,58.270000,14827000,239.149994,58174900,18.600000,130470600,182.839996,38413600,86.290001,6357900,136.550003,115406000,216.119995,171774200,360.820007,91492500,111.930000,671591400,210.529999,141619500,194.539993,78163700,467.679993,70327300,187.580002,67658500,579.919983,27549600,229.050003,42988500,220.229996,39017400,305.720001,31597100,97.050003,27118900,24.980000,86512900,29.209999,361039500,78.419998,628643600,164.570007,154615300,144.000000,282878000,30.530001,165458600,226.479996,68319900,211.009995,21699500,618.359985,14605800,230.020004,33490400,92.849998,5597800,78.120003,26434200,68.300003,36928800,20.530001,48331600,43.990002,28457100
03.01.2022,174.610001,2180800100,308.309998,734334200,49.639999,557647500,247.279999,92000500,359.200012,1729272900,222.360001,733274500,25.580000,373338700,49.560001,849288700,162.997498,1628486000,272.859985,1164459900,130.020004,96571700,67.596001,718515000,26.139999,40907400,28.260000,26778800,43.740002,403087300,180.250000,7867700,16.910000,1749488000,102.709999,14559100,50.189999,92948700,374.589996,119491900,139.649506,637420000,151.020004,43474200,125.269997,122703500,137.160004,225743700,37.810001,297189400,117.190002,122770500,117.230003,133007900,764.169983,20354900,54.930000,132636536,71.428574,185220432,51.770000,718106000,575.849976,59731500,191.500000,243634200,212.220001,96139100,35.990002,561670000,24.610001,230373600,24.920000,168417600,90.900002,89727400,119.699997,134610800,151.470001,100437200,227.080002,144921700,229.130005,191518200,54.450001,51064600,241.279999,64105900,17.379999,125807500,150.960007,83266900,95.110001,13402800,134.559998,201080600,221.770004,189035000,357.380005,97738600,115.650002,434443300,212.320007,162067000,187.000000,102603900,455.619995,98677500,222.820007,93122200,556.890015,34583700,239.460007,58709200,214.350006,44518100,293.829987,44823300,81.919998,31070000,22.209999,57168000,29.400000,439308000,82.589996,853500100,177.229996,180106000,162.830002,527470800,32.590000,214480900,241.820007,73373300,210.600006,24043800,698.419983,15784700,260.970001,33256200,98.120003,3748800,77.099998,27591800,79.419998,32230300,22.670000,44974300,45.840000,33525300
04.01.2022,157.649994,1687795600,277.519989,627343400,50.996666,427213500,249.160004,52090000,290.253326,1520959800,200.470001,672255000,24.340000,257067000,43.590000,639472500,124.281502,1465008000,185.470001,1111439000,132.210007,107684000,42.681999,695537000,25.010000,36250200,26.250000,24048400,37.910000,363967100,171.000000,4956300,14.160000,1341531000,86.050003,17582400,47.009998,84959500,190.360001,403325400,114.966499,564940000,101.650002,53868200,92.900002,129994700,111.629997,274453400,29.120001,158990600,81.430000,83586800,99.570000,77080600,624.679993,17098500,53.430000,90446927,58.196720,186431488,49.070000,482896600,531.719971,49744700,148.839996,182424500,228.649994,73976600,28.459999,653175000,20.520000,267365100,18.150000,618217200,89.930000,44604700,86.139999,71936700,120.779999,72005900,198.759995,79713600,171.440002,107083400,47.930000,28379800,202.740005,36440300,15.900000,103031800,119.309998,36305000,86.470001,9077300,124.699997,128180100,213.130005,151953800,363.380005,68859400,87.930000,372294900,175.940002,139767900,174.710007,67323500,395.950012,54962600,210.539993,67152000,478.100006,33179000,206.699997,36479200,189.279999,29907600,224.830002,37892100,88.059998,26525300,24.309999,58334300,28.719999,246299100,85.250000,505627700,180.460007,163454500,156.669998,200222700,35.939999,132569200,233.190002,59156700,207.440002,20111200,659.109985,11868100,273.220001,34507400,70.000000,3833800,81.349998,23874900,74.959999,29580800,22.340000,34482500,38.320000,18880300
05.01.2022,148.839996,2401040300,271.869995,742902000,42.876667,816439800,252.210007,65038300,252.753326,1948221600,193.639999,680548800,22.350000,164394000,44.419998,773236800,120.209503,2258476000,186.720001,1383302100,138.839996,113226200,37.512001,1173282000,25.040001,43502500,24.900000,28796000,38.680000,397427200,166.369995,6259000,13.680000,1360048800,94.070000,17085800,49.939999,131984900,197.440002,251615800,114.039001,717486000,112.769997,52691200,94.900002,157035700,110.440002,323011400,34.330002,235464400,76.910004,167901100,107.449997,146707100,669.080017,26792600,59.220001,113003590,61.116314,178985803,53.040001,583220400,466.220001,80773600,131.399994,229236700,161.880005,180705600,14.110000,1195243900,19.650000,382472400,18.450001,416698300,82.059998,97904600,56.000000,162590300,95.389999,145663600,159.990005,117586400,127.650002,205671400,38.939999,35026600,153.089996,69446500,13.050000,112556400,83.050003,69710200,83.610001,13794200,118.849998,162628900,212.169998,171890700,357.869995,75030600,85.209999,380219000,160.240005,167503800,168.820007,68023800,416.480011,72499700,215.850006,61623500,467.470001,42326700,156.300003,85459400,207.750000,48828600,177.320007,55293200,89.750000,24915300,25.120001,88157900,32.369999,291222300,96.000000,659837300,179.529999,152737200,174.660004,235066100,40.380001,176756800,256.739990,70047800,200.000000,25705000,664.739990,14658200,268.649994,39663400,66.389999,4508000,75.129997,24577200,75.889999,30429400,18.330000,78013800,34.490002,35743400
06.01.2022,136.720001,1749099800,256.829987,621372300,40.526669,512761800,246.880005,60826300,224.473328,2011227900,161.250000,685975600,25.600000,181599100,37.410000,783353000,106.209999,1767601100,151.589996,1055479100,141.190002,105811300,31.240000,844417000,22.280001,35726500,24.150000,27615000,31.760000,323802700,154.169998,4708200,11.130000,1143688600,81.769997,13731900,46.209999,75861500,174.869995,192552700,109.372498,627132000,93.830002,47335200,82.139999,182739200,94.400002,241396000,24.680000,198077800,64.169998,120811200,107.970001,108301300,609.039978,18106300,52.290001,119215557,49.703358,190537220,52.430000,449186100,479.279999,54370600,136.720001,239311400,141.229996,142802000,13.130000,869808500,18.160000,320427500,13.420000,484889200,65.190002,73572000,43.750000,121389900,95.239998,120349900,168.559998,96495000,139.059998,164739800,53.139999,48582700,149.509995,48501900,11.610000,97867400,90.400002,85331500,87.550003,17785200,102.199997,172665200,196.889999,128101400,315.480011,65069200,69.839996,318416300,165.039993,208169100,138.619995,76071200,366.059998,71835200,178.759995,71106800,475.519989,30667000,139.580002,73605900,171.960007,35544800,187.399994,36487800,81.879997,17693200,22.330000,52642500,28.350000,259773300,85.639999,660217900,177.509995,159293700,144.779999,251787200,35.070000,175956400,243.300003,76166000,203.940002,24799000,591.130005,16784400,281.790009,36169400,71.580002,3974300,82.870003,29521700,75.970001,29581200,20.820000,59674600,27.900000,34906300
07.01.2022,162.509995,1447125400,280.739990,534891800,44.016666,472936800,263.369995,48678500,297.149994,1744884000,159.100006,586482400,24.440001,88835700,36.310001,792918100,134.949997,1337852600,181.630005,1056447600,130.789993,129791800,34.830002,633394000,23.000000,22149800,25.719999,24570100,36.259998,292472200,162.589996,3926400,14.690000,1247603800,85.389999,11647500,45.060001,59318500,224.899994,270083700,116.639999,638766600,113.019997,42493300,65.519997,193911400,106.099998,196472800,23.650000,164372900,69.750000,99082600,103.860001,80183300,669.179993,12738100,53.380001,93921852,57.697113,180923701,50.509998,340227500,541.299988,46975700,159.309998,183896900,163.380005,66664300,9.880000,1355299900,19.480000,324269000,15.000000,362531900,76.989998,58787500,50.320000,95026200,102.010002,95290400,183.600006,62404300,149.910004,122652000,57.400002,31568000,155.059998,38681100,11.370000,75185800,98.449997,41117900,91.750000,9683000,114.919998,136287300,212.110001,118583600,353.790009,51925000,86.529999,263032100,184.020004,93357300,154.020004,78372700,410.119995,46401300,198.250000,54588100,446.660004,41145200,155.100006,46816200,216.320007,28475100,209.320007,34387900,78.720001,28548500,23.200001,66402500,29.379999,232091900,96.930000,427905800,174.520004,114640700,163.779999,174434600,33.939999,145705200,247.470001,51636200,215.059998,18744000,581.690002,10328500,280.410004,29240200,62.820000,3449500,86.050003,16864200,77.680000,31945600,20.920000,41217900,31.950001,20405100
08.01.2022,157.220001,1510239600,261.470001,477157600,44.183334,623681700,252.279999,48194300,275.609985,1695263200,162.929993,551922900,24.959999,97385500,31.920000,899717100,126.769997,1170449000,150.940002,1206964800,128.449997,77419800,31.650000,684569100,22.520000,23448300,26.520000,23118500,38.209999,317943000,149.369995,4927300,15.240000,1455634600,79.349998,16692600,38.290001,77817500,223.559998,152258300,109.150002,430961500,108.150002,26536600,68.000000,255656000,112.080002,294112900,23.389999,218673700,59.900002,146127300,80.400002,129083600,666.390015,14254500,52.980000,110384477,57.330212,162417348,45.230000,411896600,522.099976,42247500,160.250000,144159200,160.339996,98360800,10.880000,1274630900,23.040001,363165300,13.240000,679738300,70.690002,67639300,62.570000,115660800,104.949997,98602000,182.610001,82647900,180.949997,177937700,59.869999,33217700,159.240005,42693500,9.350000,91605400,91.400002,43258000,94.019997,11767900,106.449997,127466600,198.710007,130178300,324.369995,54861500,93.440002,340392900,156.119995,143697900,152.000000,54978900,373.440002,51826400,184.710007,59537400,434.619995,31222800,164.559998,67586700,201.740005,30437300,247.660004,45673600,78.820000,18153200,22.120001,52191800,30.840000,252576900,95.589996,424555300,161.339996,157260000,158.059998,185488300,32.320000,132863800,240.300003,59009700,195.380005,17168100,581.059998,12450800,281.760010,29784600,72.120003,4226300,89.199997,24567800,70.430000,28638200,17.740000,50090400,30.490000,42902400
09.01.2022,138.199997,2084722800,232.899994,575586600,43.233334,416526900,230.740005,59809100,265.250000,1299271000,135.679993,635014800,15.320000,126262400,25.770000,889075300,113.000000,1210487600,121.389999,1313057800,118.809998,87265100,26.940001,583389400,19.860001,29704900,21.590000,26326900,32.090000,332839800,130.289993,5817500,11.200000,1620561600,64.050003,15634600,34.169998,72411300,235.440002,233920700,96.150002,532993100,86.300003,28043500,56.400002,183154700,94.330002,209868200,19.040001,246277400,49.450001,110129100,73.589996,85068700,550.280029,17677300,49.759998,116834620,48.329430,179641805,43.759998,376670300,472.269989,49753100,121.080002,151513600,148.389999,76379000,9.820000,808241800,23.299999,299612500,11.500000,487731600,63.340000,53882700,55.310001,98584600,88.779999,87961800,164.809998,68524100,169.960007,137796000,51.220001,50753200,164.369995,64153000,9.160000,72645400,56.869999,168503700,95.230003,7716500,83.120003,206296500,177.649994,142721400,284.339996,60103900,86.070000,265398400,143.839996,153996000,134.910004,66353600,275.200012,124381600,164.080002,59363000,377.609985,34403400,152.220001,58412700,186.800003,30133700,210.589996,30035300,67.419998,20364200,18.940001,57971200,28.549999,211796200,87.309998,411406700,163.360001,168332500,143.669998,224045100,28.150000,102208000,225.399994,56793300,267.000000,44139700,688.869995,20758900,289.540009,29425000,64.989998,5262400,84.769997,20793300,66.639999,28532400,15.680000,43910000,28.750000,23222400
10.01.2022,153.339996,1868139700,232.130005,671225100,47.443333,350685000,272.660004,68886100,227.539993,1735263100,93.160004,1107662200,8.920000,178965600,28.430000,981043600,102.440002,1459311500,134.970001,1254927700,138.289993,113478200,34.230000,681504200,20.889999,30140300,22.820000,28512100,39.250000,317684500,138.809998,5219600,13.370000,1433553600,67.470001,18182000,38.400002,61580900,291.880005,335263800,94.660004,584537500,80.580002,54254000,55.540001,177750200,106.540001,180462300,18.320000,187376500,43.529999,115438500,83.440002,72411200,645.909973,19317000,55.630001,118207225,60.741608,163760479,46.549999,466825100,501.500000,44905600,142.509995,167018800,164.250000,66991400,9.910000,1375997700,24.600000,338931100,13.000000,439522800,68.410004,52984300,56.320000,88047500,80.510002,89784900,161.199997,56984700,160.300003,131631400,48.459999,28852400,154.100006,45573300,8.490000,57619600,56.119999,68898800,81.839996,7992000,92.680000,200873100,207.160004,160725600,328.179993,68693000,83.580002,275597700,162.589996,139814200,148.449997,75505300,318.500000,82411600,216.460007,69677900,420.739990,47875000,155.820007,39700100,214.300003,28423700,202.729996,37494600,65.250000,37833600,18.959999,74892200,33.279999,224355400,110.809998,431618500,173.970001,139408400,180.899994,177673800,34.389999,100771100,270.350006,55945000,283.440002,35186800,748.750000,15485800,312.000000,31800300,70.820000,5978400,86.629997,30423500,74.339996,30503800,16.580000,60047100,28.959999,30546600
11.01.2022,148.029999,1724847700,255.139999,615296000,50.806667,454982100,272.790009,68987800,194.699997,1885275300,118.099998,1063791200,17.360001,273260200,30.070000,788916300,96.540001,2035133200,169.229996,1060060300,148.899994,93661300,40.880001,494581400,21.309999,29030500,24.500000,20631500,40.560001,285035100,147.690002,3714800,13.900000,1037714100,83.070000,23500800,44.790001,78539900,305.529999,185683000,101.449997,603449000,79.419998,35443200,59.369999,210701900,97.870003,427693700,20.080000,327087500,58.250000,141153400,75.430000,98158200,716.000000,18990500,58.470001,90606045,67.111633,148623415,50.130001,419484600,539.250000,40651100,178.880005,162162800,167.070007,142592800,10.310000,727761300,25.420000,251715200,11.400000,590670800,85.300003,82576000,49.139999,137560100,75.779999,110339600,117.650002,124625800,142.899994,115760700,39.549999,35035200,133.449997,49626500,9.660000,75489400,53.320000,98371300,69.669998,8222900,109.690002,158370900,217.000000,157867300,356.399994,56345200,78.410004,344025000,160.250000,158881400,157.589996,59586600,344.929993,70803500,236.410004,69076700,416.299988,32462800,167.899994,56063000,201.949997,45085500,131.550003,78256400,62.820000,34958000,18.230000,98741100,35.900002,202005000,111.339996,368035500,178.000000,138341800,183.309998,161679400,32.869999,110017300,286.399994,64904800,305.170013,27706200,751.700012,14471400,316.399994,32626300,70.110001,5802700,100.980003,33584900,79.669998,29157700,17.080000,39726000,36.650002,29242000
12.01.2022,129.929993,1675731200,239.820007,591358700,47.263332,382125300,263.529999,53148200,123.180000,2944247700,120.339996,653019800,23.690001,304503900,26.430000,758549700,84.000000,1549193300,146.139999,894615200,140.889999,86424100,34.709999,408781100,19.309999,34823900,22.860001,23541200,33.639999,254852800,136.580002,3859300,11.630000,1116350600,76.279999,15446700,40.220001,54769700,294.880005,193080900,88.730003,498585400,78.949997,34776600,40.700001,128908300,86.879997,301451500,16.879999,257827700,48.820000,86493200,67.739998,66827600,708.630005,15131000,56.950001,93946421,65.409836,154746594,51.240002,423156900,456.500000,54987400,190.490005,141664400,149.039993,83369000,8.950000,595620300,24.280001,226234200,9.480000,726401400,80.209999,57000900,45.209999,97238600,73.500000,83183500,105.290001,100571700,143.539993,116235000,45.439999,57050400,111.900002,60764400,8.190000,66404100,68.330002,86161900,71.129997,6525700,117.010002,194177000,207.759995,136789100,347.730011,50708500,71.220001,325143000,132.589996,255570500,147.750000,53948900,336.529999,65103400,239.559998,60974600,388.269989,25724800,167.330002,43763000,186.869995,28199900,128.679993,94128100,61.009998,38000100,17.840000,68535200,34.930000,151421500,110.300003,376504300,176.649994,129803700,179.490005,159616000,31.730000,123017500,262.640015,56429400,276.920013,23481700,721.489990,12465700,288.779999,26273500,290.250000,24883400,103.489998,27503700,80.320000,27954200,16.040001,44595400,32.459999,19943700
01.01.2023,144.289993,1443652500,247.809998,666168100,47.956669,324054600,267.399994,54160400,173.220001,3897499400,148.970001,548770600,25.000000,175631900,28.260000,840843300,103.129997,1523798600,195.369995,945496000,134.729996,105575000,49.270000,441616900,21.549999,28410900,24.820000,22864700,39.320000,327651700,147.110001,4826800,13.510000,1101986500,89.459999,15063800,40.619999,58674800,353.859985,206417400,99.870003,526178100,112.720001,47395900,57.500000,141584700,108.489998,228917500,23.160000,221257300,57.919998,80635700,75.000000,62561600,759.210022,15020500,58.810001,82819201,80.480003,192435233,44.160000,522769000,511.140015,40977800,213.000000,148282600,172.139999,66227800,11.560000,567930100,26.290001,204999300,14.820000,517576500,88.720001,43087500,52.910000,96856400,74.809998,96667600,105.900002,110875200,156.440002,110981600,49.410000,30979000,124.160004,55681200,10.350000,55883200,73.610001,52763600,95.489998,7168700,127.330002,135012300,230.210007,127618800,370.600006,65445900,81.489998,255378400,167.970001,201955700,174.929993,80776600,370.339996,48869800,252.289993,70851700,455.130005,41806900,181.429993,38995800,215.160004,23639700,161.619995,52106100,59.169998,41522100,20.459999,60615600,36.230000,157962800,116.010002,329848000,163.419998,160524000,174.020004,181801800,34.720001,83969400,252.399994,43432900,290.899994,24119500,758.469971,12419000,323.100006,29202700,288.250000,7299500,115.349998,33923600,85.139999,37808300,17.620001,60245000,34.840000,15335100
02.01.2023,147.410004,1307198900,249.419998,615501000,47.376667,368553300,263.910004,54146200,205.710007,3624845100,174.940002,772170900,19.299999,127124100,24.930000,880323200,94.230003,1364102000,232.160004,1039347900,129.300003,76080200,41.139999,431160400,19.879999,31333700,25.969999,20177800,38.740002,297974900,135.919998,4444100,12.070000,1378835100,83.580002,14192200,40.639999,68063200,322.130005,123374100,90.300003,754400500,116.300003,42875000,64.690002,200415700,99.610001,252908500,21.420000,245177100,54.660000,134262400,74.589996,97498800,689.429993,13007300,60.770000,102249978,84.709999,108604900,40.570000,403988700,484.179993,31622600,201.550003,104439200,168.500000,62799900,10.150000,769533300,25.110001,295500400,15.620000,379828700,83.110001,38868100,60.009998,131769800,76.519997,108142100,120.690002,83314000,154.380005,94624300,44.040001,44854000,131.149994,39126900,13.890000,150481800,71.290001,44019300,90.790001,9360900,118.790001,101178600,219.940002,94454300,355.290009,45190600,73.599998,288549100,163.610001,139359000,173.990005,56739600,323.950012,57466500,239.550003,60486800,432.170013,28504400,185.470001,39967400,198.690002,29512900,164.330002,55159000,55.009998,36244500,17.990000,70188500,39.599998,251482300,109.910004,311238300,153.259995,164776500,160.770004,165049000,33.599998,79836500,231.660004,52523200,269.859985,17526100,760.419983,12341300,290.290009,24507900,271.010010,8036800,99.589996,24791100,76.980003,32919600,17.080000,53529600,38.500000,24830800
